"uniqueid","site.name","depth","age","date.type","lat","long","dataset","ACRUBRUM","ACSACRUM","AMBROSIA","APIACEAE","ARTEMISIA","ASTERX","BETULA","CARYA","CHENOAMX","CUPRESSA","CYPERACE","FAGUS","FRAXINUX","FRAXNIGR","IVA","JUGLANSX","LAMIACEAE","LIQUIDAM","NYSSA","ONAGRACEAE","OSTRYCAR","Other","PINUSX","PLANTAGINX","PLATANUS","POACEAE","POLYGONMX","POLYPOD","QUERCUS","RUBIACEAE","RUBUS","SALIX","ULMUS","ABIES","ALNUSX","FRAXPNAM","PICEAX","BRASSICACEAE","POPULUS","TSUGAX","ASTERCICHO","ACERX","CORYLUS","RANUNCUL","ROSACEAX","THALICTRUM","TILIA","RUMEX","ALRUGOSA","POLYGONAX","JUGNIGRA","MYRICACX","URTICACX","RHAMNACEAE","FABACEAE","ERICACEX","LARIXPSEU","SARCOBATUS","EPHEDRA","CARYOPHYLL","SELAGINE","ACNEGUNA","XANTHIUM","CORNUS","LILIACEAE","ACSACNUM","EUPHORB","MALVACEAE","BORAGINACEAE","CASTANEA","ELAEAGNX","RUMEOXYR","CAPRIFOLIA","SHEPHERDIA","ERIVACCI","AQUIFOLI","ARCEUTHOBI","SCROPHUL","MAGNOLIACE","CAMPANULACEA","TAXODIUM","CACTACEAE","POLEMONI","ACPENSYL","SANGUI","PROSOPIS","PEDICULARI","pollensum","ambrosia.proportion","artemisia.proportion","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","category","MeanT","Mean.Diurnal.RangeT","Isothermality","TSeasonality","MaxTWarm","MinTCold","TAnnRange","MeanTWetQ","MeanTDryQ","MeanTWarmQ","MeanTColdQ","AnnP","PrecipWetMonth","PrecipDryMonth","PrecipSeasonality","PrecipWetQ","PrecipDryQ","PrecipWarmQ","PrecipColdQ","long.1","lat.1"
287,"Linton",0,NA,NA,43.15,-91.28,34,0,0,58,0,0,1,1,25,10,0,0,0,0,0,0,18,0,0,0,0,4,12,20,0,0,87,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0.194630872483221,1e-05,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"NoArtemisia",78.3388824462891,113.898803710938,26,10857.7353515625,285.20751953125,-141.030151367188,426.237670898438,210.308731079102,-70.0603179931641,210.308731079102,-70.0603179931641,809.584167480469,103.928955078125,22.9698429107666,43.2980003356934,304.786865234375,82.4750442504883,304.786865234375,82.4750442504883,-91.28,43.15
288,"Platte Valley",0,NA,NA,42.72,-90.47,53,0,0,50,0,0,9,3,10,10,0,0,0,0,0,0,5,0,0,0,0,3,13,24,3,0,184,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0.13550135501355,1e-05,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"NoArtemisia",81.1887969970703,112.744285583496,26,10616.498046875,285.282012939453,-133.81120300293,419.093200683594,210.215087890625,-64.8112030029297,210.215087890625,-64.8112030029297,871.513549804688,109.97371673584,26.7180004119873,40.9330825805664,320.342803955078,94.6654357910156,320.342803955078,94.6654357910156,-90.47,42.72
289,"GMM086",0,NA,NA,52.466667,-115.166667,906,0,0,0,0,5,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,389,0,0,0,0,1,0,0,0,0,0,3,8,0,97,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,1e-05,0.00932835820895522,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",15.5913105010986,146.279602050781,34,9550.822265625,217.870910644531,-206.096984863281,423.967895507812,121.782920837402,-91.2332000732422,131.59130859375,-115.233200073242,540.137145996094,101.211486816406,16,64.6665802001953,259.724304199219,62.0898208618164,259.724304199219,62.0898208618164,-115.166667,52.466667
290,"JHMN18 (McAndrews and Wright 1969)",0,NA,NA,48.916667,-111.116667,1301,0,0,0,1,66,8,2,0,9,0,15,0,0,0,0,0,0,0,0,0,0,17,70,0,0,162,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,1e-05,0.184357541899441,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"NoAmbrosia",35.6904335021973,137.167602539062,33.7467651367188,9047.544921875,247.179229736328,-155.942001342773,403.121246337891,127.646430969238,-80.477165222168,151.646438598633,-80.477165222168,376.452239990234,69.3675689697266,12.5768003463745,57.1753005981445,169.888732910156,44.8007316589355,152.311935424805,44.8007316589355,-111.116667,48.916667
291,"JHMN22 (McAndrews and Wright 1969)",0,NA,NA,48.883333,-110.5,1305,0,0,2,0,24,3,3,0,50,3,17,0,0,0,0,0,0,0,0,0,0,16,199,0,0,25,0,0,0,0,0,1,0,2,6,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0.00530503978779841,0.0636604774535809,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",52.3154373168945,146.859436035156,32,10331.541015625,283.648651123047,-162.877197265625,446.525848388672,158.315444946289,-84.5439987182617,182.385681152344,-84.5439987182617,275.176086425781,55.2108001708984,7.47376155853271,64.3157577514648,133.544006347656,28.9475231170654,121.543998718262,28.9475231170654,-110.5,48.883333
292,"JHMS29 (McAndrews and Wright 1969)",0,NA,NA,45,-101.2,1350,0,0,9,0,19,7,0,0,81,0,3,0,0,0,0,0,0,0,0,0,0,146,5,0,0,160,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0.0204081632653061,0.0430839002267574,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",68.9534149169922,135,29,11230.5869140625,304.020050048828,-155.624801635742,459.644836425781,183.020034790039,-59.5581817626953,210.953414916992,-80.0465850830078,453.006500244141,79.5581817626953,9,62.5782165527344,215.468368530273,33,183.979965209961,34,-101.2,45
293,"Site 2 (Heide unpublished)",0,NA,NA,46.9,-99.37,1527,0,0,20,0,12,21,0,0,157,0,111,0,0,0,0,0,0,0,0,0,0,2,37,0,0,77,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0.0449438202247191,0.0269662921348315,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",49.8268013000488,132.905288696289,27,12143.9091796875,290.201507568359,-193.547912597656,483.749420166016,174.29621887207,-115.173202514648,199.29621887207,-115.173202514648,429.514373779297,86.6252975463867,8.90529441833496,68.6252975463867,209.625289916992,27.3584938049316,202.625289916992,27.3584938049316,-99.37,46.9
294,"Mile 58 Lac la Ronge Highway",0,NA,NA,54.55,-105.55,2090,0,0,4,0,2,0,16,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,138,0,0,7,0,0,0,0,0,2,0,1,17,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0.0158730158730159,0.00793650793650794,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"BothPresent",-7,119,23,13166.90625,228.388916015625,-269.611083984375,498,151,-161.748001098633,151,-186.136917114258,489.833251953125,81,17,52,220,63,220,65,-105.55,54.55
295,"Moon Lake",0,NA,NA,50.8839,-100.045,2528,0,0,0,0,98,30,146,0,44,0,35,0,10,0,0,0,0,0,0,2,0,30,122,0,0,70,0,3,2,0,0,30,0,0,120,0,266,2,20,0,0,4,8,10,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1e-05,0.0921052631578947,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",2.40092730522156,115.400924682617,24,12557.9912109375,232.267852783203,-246,478.267852783203,153.267852783203,-169.133071899414,153.267852783203,-169.133071899414,531.515319824219,85.1330718994141,19,51,233.133071899414,67,233.133071899414,67,-100.045,50.8839
296,"R Lake",0,NA,NA,50.71265,-99.65325,3768,0,0,0,2,57,21,260,0,8,2,26,0,8,0,0,0,0,0,0,0,0,9,241,0,0,31,0,0,14,0,0,24,2,2,124,0,167,0,16,0,0,0,13,0,2,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,1e-05,0.0548076923076923,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",0.266270399093628,115.887138366699,23.887134552002,12604.1318359375,231.399398803711,-249.733734130859,481.133148193359,152.266265869141,-171.979736328125,152.266265869141,-171.979736328125,527.652648925781,84.1128616333008,19,51,232.826324462891,65,232.826324462891,65,-99.65325,50.71265
297,"Lake Herman",NA,-35,1,43.989655,-97.17285,14297,0,0,117,0,20,8,0,0,59,3,10,0,3,0,0,0,0,0,0,0,1,56,20.5,0,0,42,0,0,14,0,0,3,6,0,2,5,0,3,4,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.5,0.304291287386216,0.0520156046814044,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",67.8827972412109,124,26,11650.3212890625,292,-169.234405517578,461.234405517578,187.882797241211,-91.1653442382812,210.882797241211,-91.1653442382812,609.354797363281,96.0690536499023,13,52,250.431701660156,49,246.589202880859,49,-97.17285,43.989655
298,"Ferrell Lowland Pond",NA,-59,1,37.59335,-96.50677,14397,0,0,79,0,2,33,0,15,31,23,23,0,6,0,2,0,0,0,0,1,1,40,30,0,11,28,0,0,106,0,0,8,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0.168803418803419,0.00427350427350427,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",133.207122802734,131.808074951172,32.6020011901855,9352.1552734375,329.809143066406,-71.3907318115234,401.199859619141,226.207122802734,7.20919990539551,249.207122802734,7.20919990539551,915.987915039062,128.392807006836,24.6040687561035,42.9968681335449,339.191925048828,91.0052032470703,313.579528808594,91.0052032470703,-96.50677,37.59335
299,"Chalk Zimmermann Pond",NA,-59,1,38.757795,-96.320045,14404,0,1,52,0,6,32,2,18,20,6,16,0,1,0,6,0,0,0,0,1,0,18,29,0,2,86,0,0,143,0,0,0,51,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,33,0,24,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0.0935251798561151,0.0107913669064748,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",119.982803344727,125.584381103516,30,9825.7607421875,319.972381591797,-88.4052124023438,408.377593994141,218.982803344727,-13.4052095413208,241.982803344727,-13.4052095413208,877.722412109375,131.017196655273,20.0104103088379,48.0172004699707,343.656799316406,73.0104064941406,316.650024414062,73.0104064941406,-96.320045,38.757795
300,"New Konza Pond",NA,-59,1,38.948315,-96.441615,14414,0,0,157,0,3,36,0,11,41,41,8,0,12,0,5,0,0,0,0,0,0,40,15,0,0,34,0,0,50,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,20,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0.295668549905838,0.00564971751412429,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",120.582397460938,126.59049987793,30,9885.34375,321.594696044922,-89.0081024169922,410.602813720703,220.582397460938,-13.0081024169922,243.582397460938,-13.0081024169922,877.863708496094,134.417602539062,20,49.0081024169922,348.458404541016,73,320.446105957031,73,-96.441615,38.948315
301,"Spiritwood Lake",NA,-35,1,47.074695,-98.5866,14423,0,0,71,0,80,10,1,0,96,7,14,0,0,0,0,0,0,0,0,0,0,99,56.5,0,0,72,0,0,22,0,0,6,26,0,5,32,1,0,11,0,2,1,1,0,1,0,0,1,5,0,0,0,4,0,10,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.5,0.111024237685692,0.125097732603597,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",46.3607368469238,130.176406860352,26.176399230957,12190.49609375,283.360748291016,-200.176406860352,483.537139892578,195.360733032227,-119.639266967773,195.360733032227,-119.639266967773,471.862396240234,88.823600769043,11,62.4628639221191,220.102127075195,38,220.102127075195,38,-98.5866,47.074695
302,"Angelo",NA,-60,1,43.970095,-90.769255,19917,0,2,21,0,0,2,1,0,2,0,1,0,0,2,0,0,0,0,0,0,4,72,86.5,0,0,42,0,9,34,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,15,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.5,0.0687397708674304,1e-05,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"NoArtemisia",66.393798828125,124.711601257324,27,11118.1142578125,284.359985351562,-165.117202758789,449.477203369141,188.393798828125,-87.4889984130859,201.393798828125,-87.4889984130859,826.549987792969,106.117202758789,23,45,315.757202148438,80,309.757202148438,80,-90.769255,43.970095
303,"Emery",NA,-60,1,43.78819,-89.45046,19961,0,0,20,0,1,4,6,1,6,0,6,0,0,1,0,1,0,0,0,0,0,66,48.5,1,0,25,0,1,116,1,0,9,6,0,0,1,2,2,0,0,0,2,2,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.5,0.0594353640416048,0.00297176820208024,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",70.7735977172852,119.916549682617,27,10761.3544921875,280.857055664062,-151.142944335938,432,189.857055664062,-77.2264022827148,201.886795043945,-77.2264022827148,801.315673828125,100.11319732666,26,40,290.518951416016,88.6537475585938,285.40576171875,88.6537475585938,-89.45046,43.78819
304,"Gibbs Lake",NA,-60,1,42.782095,-89.18066,21728,0,0,65,0,2,2,2,8,6,0,1,0,0,2,0,1,0,0,0,0,1,90,19,1,0,53,0,8,87,0,0,5,8,0,0,0,0.5,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.5,0.174966352624495,0.0053835800807537,"8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.2  CENTRAL USA PLAINS","8  EASTERN TEMPERATE FORESTS",6558125.21217,225913769038,"BothPresent",78.0697479248047,117,27,10521.5849609375,283.975738525391,-134.954498291016,418.930236816406,207.069747924805,-65.9302520751953,207.069747924805,-65.9302520751953,844.463500976562,100.930252075195,28,37,301.696746826172,102,301.696746826172,102,-89.18066,42.782095
305,"JHMN07 (McAndrews and Wright 1969)",0,NA,NA,48.766667,-113.166667,1290,0,0,1,0,0,10,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,12,222,0,0,42,0,0,0,0,0,0,0,12,7,0,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0.0028735632183908,1e-05,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"NoArtemisia",36.2368125915527,131.150207519531,35,8078.6328125,236.027618408203,-137.195388793945,373.222991943359,116.459815979004,-11.2091999053955,140.086608886719,-66.4184036254883,492.031951904297,78.7769927978516,26.5088005065918,37.4911994934082,183.76318359375,84.8573837280273,166.195388793945,89.5891876220703,-113.166667,48.766667
307,"Yellow Creek",0,NA,NA,52.716667,-105.216667,2073,0,0,0,0,9,0,26,0,12,0,8,0,0,0,0,0,0,0,0,0,0,12,47,0,0,6,0,0,0,0,0,7,0,0,13,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1e-05,0.0566037735849057,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",6.8763427734375,115.284400939941,23,12949.4326171875,241.160736083984,-247.719192504883,488.879943847656,161.565200805664,-168.434799194336,161.565200805664,-168.434799194336,414.595550537109,66,17,50,183.59553527832,60,183.59553527832,60,-105.216667,52.716667
308,"Station 105 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,50.17,-102.67,2540,0,0,0,0,247,71,235,0,66,0,5,0,20,0,0,0,0,0,0,0,0,119,61,0,0,73,0,0,23,0,0,40,5,0,30,0,3,3,40,0,0,0,66,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1e-05,0.220535714285714,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"NoAmbrosia",18,123.369667053223,25,12240.369140625,252.764404296875,-227.121658325195,479.886077880859,166.88606262207,-134.762939453125,166.88606262207,-148.11393737793,434.117004394531,69.8860626220703,15.5164003372192,50.4836006164551,186.605270385742,56.2683982849121,186.605270385742,56.2683982849121,-102.67,50.17
309,"Fox",0,NA,NA,43.559167,-88.919722,2734,0,0,97,0,5,0,11,6,13,0,0,0,0,0,0,3,0,0,0,0,0,0,37,0,0,167,0,0,64,0,0,2,15,0,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0.225581395348837,0.0116279069767442,"8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.2  CENTRAL USA PLAINS","8  EASTERN TEMPERATE FORESTS",6558125.21217,225913769038,"BothPresent",74.8908004760742,115,27,10656.8984375,284.143188476562,-139.136764526367,423.279968261719,193.224838256836,-71.1091995239258,205.224838256836,-71.1091995239258,800.164306640625,101,27,38,287.109191894531,96,279.109191894531,96,-88.919722,43.559167
310,"Durkee Lake",NA,-37,1,44.98107,-102.052575,14226,0,0,22,0,72,9,1,0,89,12,42,0,0,0,0,0,0,0,0,0,1,30,46,0,0,52,0,0,6,0,0,32,1,0.5,2,11,0,2,7,0,0,0,0,7,1,0,0,3,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.5,0.0481927710843374,0.157721796276013,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",72.9324035644531,143.36799621582,30.9323997497559,11031.4990234375,312.795989990234,-148.50439453125,461.300415039062,185.36799621582,-62.1556015014648,213.86360168457,-71.5719985961914,410.331604003906,77.5643997192383,8,66,203.63200378418,28.4955997467041,171.63200378418,28.4955997467041,-102.052575,44.98107
311,"Alkaline Lake",NA,-35,1,46.66275,-99.5673,14245,0,0,51,0,141,17,2,0,43,1,57,0,1,0,0,0,0,0,0,0,0,27,59,0,0,53,0,0,6,0,0,4,1,0,2,0,2.5,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.5,0.107030430220357,0.295907660020986,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",49.9230079650879,133.831604003906,27,12000.9111328125,288.4658203125,-192,480.4658203125,172.465805053711,-112.625602722168,197.465805053711,-112.625602722168,440.5341796875,85.0769958496094,10,65.0769958496094,211.534194946289,31,200.076995849609,31,-99.5673,46.66275
313,"Lost Lake",NA,-60,1,43.68058,-97.060305,19972,0,1,55,0,4,6,0,2,30,0,0,0,0,0,0,2,0,0,0,0,0,268,27,4,0,24,0,3,1,0,0,2,4,0,0,0,1,3,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0.124434389140271,0.00904977375565611,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",70.9543304443359,126.36353302002,27,11497.0458984375,294.954345703125,-164,458.954345703125,189,-86,212,-86,619.710876464844,97,13,52,254.888397216797,48,249,48,-97.060305,43.68058
314,"Gordo Pond",NA,-62,1,37.16061,-101.72686,26361,0,0,9,0,9,20,0,0,301,4,0,0,0,0,12,1,0,0,0,0,0,40,9,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0.0204081632653061,0.0204081632653061,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",128,166.491027832031,39,9152.6357421875,342.477020263672,-83.4770278930664,425.954071044922,222.491027832031,10.0139999389648,246.985992431641,10.0139999389648,430.547943115234,69.5019989013672,9,61.9820556640625,200.516006469727,29,187.522964477539,29,-101.72686,37.16061
315,"Mesquite Pond",NA,-62,1,35.704655,-102.43552,26373,0,0,48,0,6,40,0,0,40,7,67,0,0,0,0,1,0,0,0,0,0,131,10,4,0,0,0,0,2,0,0,1,0,0,0,0,1,2,3,0,2,0,0,1,1,0,0,1,0,5,0,0,1,1,4,0,0,0,0,1,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0.122448979591837,0.0153061224489796,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",136.127716064453,166.065200805664,41,8364.15234375,334.127716064453,-65.9580001831055,400.085723876953,245.085708618164,29.5741119384766,245.085708618164,29.5741119384766,438.334808349609,69.467887878418,11,61.4463996887207,201.423202514648,34,201.423202514648,34,-102.43552,35.704655
316,"Site 33 (Swain unpublished)",0,NA,NA,45.63,-91.58,103,0,0,24,0,0,3,54,1,8,1,8,0,11,0,0,2,0,0,0,0,2,5,60,0,0,35,0,0,55,0,0,0,22,1,1,0,2,0,1,2,0,6,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0.0776699029126214,1e-05,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",5338397.84349,248955251711,"NoArtemisia",53.258544921875,130,27.406946182251,11372.8662109375,276.851593017578,-187.741455078125,464.593048095703,188.915054321289,-104.148399353027,190.258544921875,-104.148399353027,818.217041015625,113,21,48,323.844787597656,78.5930557250977,323.741455078125,78.5930557250977,-91.58,45.63
